2.52,1.35,1.87
0.36,1.38,1.53
1.99,0.65,3.31
3.78,2.62,0.19
0.91,3.59,1.89
4.86,0.26,1.4
4.91,4.27,4.24
2.01,0.42,3.86
4.84,2.39,3.63
1.46,0.4,3.42
4.69,1.49,3.89
1.55,3.51,3.93
0.78,0.49,2.8
4.68,3.29,0.16
4.06,4.65,0.81
4.46,3.43,2.71
4.75,0.43,3.24
4.75,4.49,2.17
0.31,0.79,3.66
0.24,4.55,4.99
0.07,1.01,4.41
1.95,1.32,0.09
0.28,4.55,2.26
0.82,1.1,3.39
3.27,2.59,2.68
0.08,2.84,0.61
4.73,3.95,4.77
0.62,3.23,1.78
1.6,0.51,3.46
3.69,3.29,4.61
3.47,1.49,0.6
1,0.15,2.69
0.74,3.67,1.53
1.89,0.83,2.48
3.76,1.9,3.19
1.29,3.98,4.23
2.58,2.76,4.58
0.74,4.45,2.09
0.12,4.71,1.01
2.88,1.71,0.82
2.09,4.94,4.51
0.52,4.24,1.55
3.23,2.55,0.74
1.3,1.51,3.54
4.82,1.83,3.56
2.84,0.82,0.6
2.33,3.43,4.35
3.21,4.73,1.26
1.05,3.07,2.84
0.72,3.5,4.46
4.5,1.76,1.49
1.54,3.08,4.71
1.16,2.33,1.59
3.43,0.78,4.7
3.53,3.26,2.05
2.44,1.91,1.43
2.88,3.6,4.52
3.18,0.64,1.24
0.44,1.51,4.02
3.76,1.85,2.52
2.48,0.03,2.76
1.38,0.09,2.3
1.47,1.54,2.1
1.78,3.21,3.23
3.14,2.96,1.35
0.6,1.79,4.11
2.45,2.56,0.25
2.34,2.28,2.37
4.47,4.16,1.84
2.44,3.83,4.82
3.6,1.08,0.8
1.32,4.59,3.56
0.31,1.49,1.76
3.74,3.87,1.04
2.53,4.23,3.43
1.67,3.39,3.31
4.52,3.52,0.85
4.22,0.56,0.04
4.32,4.04,4.87
2.41,0.18,0.87
0.06,2.1,4.76
4.67,1.53,2.14
0.9,4,4.11
0.42,2.03,4.43
4.23,0.54,2.65
1.85,0.24,1.72
1.27,2.65,3.63
2.1,3.81,1.83
0.53,0.22,3.58
2.04,1.99,2.4
2.28,3.1,3.56
1.38,4.38,4.78
2.94,1.5,4.01
0.42,3.22,3.94
1.62,0.11,0.44
1.78,1.54,0
4,2.23,3.63
3.84,0.9,4.52
4.37,2.24,2.45
3.61,2.14,1.36
3.56,4.6,3.12
2.48,2.59,4.79
0.78,0.76,2.04
4.77,0.77,3.84
2.47,3.31,1.31
1.64,4.71,1.46
4.68,1.03,0.98
4.75,1.31,3.29
0.04,1.69,1.93
3.19,2.17,4.83
1.56,0.31,2.62
2.88,3.78,2.38
2.85,1.46,4.66
3.56,0.67,3.38
1.51,4.88,2.13
0.08,2.77,3.41
3.94,1.05,2.38
4.37,2.62,4.75
4.53,4.57,2.16
2.76,2.35,0.89
1.98,1.95,2.09
3.38,1.7,0.63
0.48,1.06,1.22
1.1,0.2,0.08
4.83,4.15,2.94
1.97,3.72,3.05
3.75,1.36,4.35
3.11,4.01,3.82
3.23,0.89,3.9
1.82,3.51,0.44
2.88,0.3,3.56
0.21,1.5,3.99
2.89,0.43,3.62
4.64,0.41,1.29
1.47,1.96,2.55
4.53,1.64,0.83
1.67,4.24,4.43
0.89,2.46,2.34
0.18,0.38,2.25
1.74,4.95,1.14
4.49,1.08,2.67
1.47,3.47,1.76
2.63,1.91,3.59
1.97,2.72,3.4
2.32,2.21,3.31
1.9,4.22,1.84
2.37,0.63,4.55
2.1,4.53,2.86
4.38,3.88,4.39
0.9,2.38,3.69
4.71,4.58,1.22
0.49,2.13,2.19
3.41,0.17,1.94
3.54,4.85,0.27
3.82,3.41,2.59
2.71,2.27,1.57
2.42,1.88,1.03
3.81,0.35,3.06
2.33,0.41,2.05
4.59,3.64,2.26
4.24,4.65,2.94
1.49,2.98,4.14
3.95,2,2.4
1.31,3.17,2.51
3,1.88,4.15
0.46,2.99,4.07
4.85,4.95,3.71
0.68,0.92,3
3.61,4.03,4.67
0.76,0.73,3.11
1.15,0.78,3.6
0.4,0.45,4.75
3.32,2.95,0.1
1.64,4.81,0.29
0.38,2.77,0.63
4.52,0.84,1.04
4.87,1.29,1.15
0.66,4.86,1.83
3.45,2.7,3.6
2.29,4.5,4.26
0.65,2.05,2.37
4.07,4.89,2.78
3.22,2.58,4.28
0.91,2.7,4.2
4.95,0.02,1.27
3.71,2.36,4.41
4.67,2.3,2.15
4.21,1.47,3.51
4.93,4.84,3.61
1.18,1.45,0.46
1.97,0.41,2.61
1.79,1.37,2.72
4.39,1.23,2.62
1.84,0.21,1.46
4.07,4.14,3.75
2.77,1.46,2.25
0.33,4.84,0.54
1.94,0.65,3
4.66,3.96,2.95
2.4,3.66,0.89
1.06,1.74,2.25
4.61,4.15,4.26
4.15,1.84,1.96
1.65,0.52,2.1
4.95,1.51,0.02
4.21,1.95,3.51
2.79,3.96,4.13
0.79,3.6,1.53
1.09,3.46,2.83
0.11,4.98,2.75
0.97,4.1,4.39
4.37,2.2,3.12
4.46,4.68,3.93
3.33,2.63,2.69
1.44,1.54,3.49
3.14,0.17,1.81
1.18,4.38,0.86
4.4,4.17,1.65
3.76,1,1.05
0.29,2.93,4.19
4.9,0.03,3.56
3.86,4.17,1.7
4.27,2.07,2.85
1.27,2.26,0.89
1.15,4.02,4.53
4.65,3.77,0.85
1.2,4.37,4.4
4.21,0.62,4.2
2.01,0.79,3.35
2.12,0.4,3.34
3.36,4.39,2.41
0.9,2.65,0.83
4.2,1.61,1.71
3.25,3.57,2.49
0.12,1.53,4.91
1.48,3.62,1.6
2.55,3.1,2.66
4,2.68,3.59
4.97,2.99,0.73
0.44,3.71,2.82
2.91,3.22,2.45
1.35,0.68,2.92
2.63,1.21,1.64
1.41,4.93,1.24
3.06,3.81,2.55
1.08,0.36,2.42
3.75,2.26,1.97
3.79,0.22,1.68
1.66,0.39,0.44
1.65,4.43,2.84
4.1,1.94,3.64
1.25,3.65,4.3
0.5,2.6,1.98
0.06,0.81,2.65
0.18,0.52,3.52
0.55,4.28,0.24
4.38,4,3.65
4.03,3.01,4.69
1.31,2.27,4.47
4.75,1.14,2.17
0.1,0.8,0.04
2.3,2.62,3.44
2.81,2.88,2.28
4.44,2.7,2.76
2.16,0.93,0.48
3.52,3.1,1.48
1.2,4.75,3.4
2.96,1.35,2.16
2.33,3.62,1.51
0.29,1.62,0.47
2.36,2.09,4.44
3.68,2.4,1.67
4.81,1.85,4.01
4.34,0.41,4.6
1.71,0.77,1.18
0.52,2.25,2.1
0.65,4.96,3.47
0.54,3.45,4.04
1.46,4.89,0.88
2.18,1.08,0.64
4.98,1.89,2.17
4.53,3.91,0.03
2.86,2.8,2.56
1.43,0.87,2.85
1,1.13,1.32
2.68,1.92,4.79
3.33,2.28,4.39
4.46,1.51,4.56
4.55,3.4,4.31
4.78,4.04,0.25
3.57,2.3,2.11
3.76,2.57,4.7
4.26,1.41,0.93
2.42,1.42,1.07
2.79,3.27,1.76
4.34,1.98,0.41
3.01,3.5,4.08
2.7,2.9,4.54
1.57,2.56,2.99
3.87,3.67,2.67
3.91,3.35,2.81
0.84,0.95,4.89
1.06,0.65,1.36
1.3,1.26,4.87
1.85,1.35,2.07
1.21,0.52,0.59
2.78,2,2.33
4.22,1.91,0.49
2.91,3.36,2.59
3.6,4.27,3.93
2.6,4.39,2.23
4.25,4.03,0.61
2.14,2.9,4.91
3.27,2.32,2.89
2.61,4.25,0.13
1.3,1.43,1.89
3.51,3.88,0.28
0.78,4.02,2.55
1.49,2.78,1.73
1.46,1.79,0.42
4.81,0.58,0.91
3.89,1.53,1.24
4.96,2.21,1.45
0.75,1.63,2.54
2.37,2.3,2.8
1.34,3.74,3.22
1.32,2.44,0.62
2.42,1.63,0.44
2.46,3.75,1.2
4.72,2.74,0.52
0.52,0.03,4.37
1.5,2.43,0.82
3.31,1.59,1.07
4.63,1.15,0.32
1.94,3.36,1.02
2.5,4.8,4.43
4.92,3.69,1.84
3.86,3.13,1.88
0.46,1.8,1.66
3.39,1.92,3.94
0.26,2.26,3.97
0.72,2.25,0.38
0.36,0.28,1.29
0.21,2.72,2.24
3.22,3.85,0.67
1.16,0.93,3.44
0.5,2.74,3.01
0.28,3.03,2.18
2.17,1.02,4.31
1.67,0.76,3.97
1.54,1.39,3.76
1.02,1.62,0.34
0.74,0.8,1.71
1.65,4.78,2.76
1.37,1.63,1.77
4.04,2.51,3.37
1.89,1.43,2.31
2.61,0.4,2.02
1.98,0.32,2.81
2.83,3.16,0.87
1.95,1.2,0.77
3.11,1.23,1.05
1.52,3.98,3.46
4.94,3.3,1.45
2.35,2.66,4.7
1.99,3.77,4.11
3.16,3.92,1.03
1.7,1.4,2.21
3.45,0.85,3.43
3.79,1.7,0.84
0.67,4.95,4.85
0.09,4.51,3.57
1.83,3.18,3.6
3.78,2.52,3.12
2.49,1.4,1.15
4.87,2.95,2.54
4.83,4.4,1.71
4.18,1.09,0.29
2.55,4.45,2.03
3.52,4.66,4.77
1.68,0.61,3.69
4.01,2.39,0.77
1.77,0.8,1.83
2.07,2.69,4.61
3.56,4.92,1.1
2.72,4.11,3.19
4.04,2.81,2.34
1.28,1.83,1.16
3.21,3.28,4.04
4.65,2.66,2.44
3.62,0.41,1.65
4.81,1.51,0.65
0.65,3.49,1.1
1.56,3.36,4.27
1.35,1.58,3.3
3.3,1.4,4.8
4.6,0.79,4.01
3.72,2.63,2.57
2.49,0.56,3.81
1.32,4.95,3.7
2.15,0.82,3.63
0.48,3.51,1.01
2.95,2.75,2.28
3.68,4.88,1.7
3.76,0.53,1.83
1.48,4.8,2.22
3.21,2.97,3.47
1.4,3.65,2.5
2.83,4.12,1.95
2.51,1.7,1.99
1.37,0.21,3.46
2.21,0.01,4.5
4.5,2.83,2.78
4.21,1.86,4.76
0.46,0.29,1.75
1.14,4.77,1.46
2.37,0.88,3.49
2.03,0.28,3.2
3.24,2.35,4.19
3.01,3.93,3.1
2.14,3.55,3.51
1.85,0.57,4.75
4.63,0.31,3.74
4.04,2.65,0.23
3.7,1.22,1.34
4.16,0.89,4.18
3.67,1.35,0.78
1.18,4.93,2.86
3.4,0.3,0.67
4.26,1.77,1.24
3.11,0.18,3.56
2.09,2.03,1.5
1.5,3.55,0.38
3.4,1.24,3.46
2.28,0.34,0.91
4.8,2.23,3.26
2.05,4.95,4.5
4.13,1.96,3.31
0.28,2.03,4.72
0.86,3.08,1.35
3.35,4.93,2.63
0.39,0.82,3.1
2.17,1.62,0.43
0.27,1.65,4.61
1.26,0.74,1.38
2.41,2.36,2.67
4.89,1.79,0.95
4.81,2.74,2.05
3.82,2.55,3.88
0.33,0.22,3.24
1.51,1.2,4.4
1.62,0.35,2.45
2.46,3.39,0.24
2.1,1.67,0.52
3.18,1.12,3.22
3.12,2.99,2.9
4.95,1.71,2.16
1.78,4.36,4.12
1.63,4.44,4.16
2.57,2.2,1.47
4.98,0.17,3.41
3.34,1.52,2.83
4.4,0.11,2.47
2.24,4.44,3.17
4.91,0.45,3.38
0.77,1.48,2.62
2.75,4.64,1.34
4.57,4.12,3.89
2.31,4.13,2.98
3.9,3.4,1.61
2.96,0.28,4.32
0.59,3.43,4.5
4.88,0.54,3.69
0.51,4.19,0.61
4.14,3.45,0.04
2.79,2.7,4.52
4.88,0.04,4.89
4.82,4.14,0.54
2.48,4.96,3.16
3.7,1.7,1.38
1.58,4.53,3.13
4.58,0.56,1.7
4.1,3.91,3.34
3.41,3.5,4.13
2.28,0.94,1.78
0.01,4.85,1.2
1.02,0.87,3.22
4.27,0.07,4.18
0.47,2.94,2.32
3.39,0.96,2.53
3.91,2.87,1.17
3.48,4.12,0.88
1.17,0.55,0.54
1.72,2.44,4.22
3.73,4,0.18
1.73,2.06,1.93
2.73,4.7,3.65
4.72,4.02,0.26
4.87,1,3.67
0.94,1.09,2.05
0.57,0.45,0.12
1.6,1.27,4.17
3.39,4.77,3.38
3.68,4.01,3.92
1.46,2.06,2.98
3.94,0.46,4.25
1.95,3.49,1.38
2.92,2.62,2.71
4.84,1.6,4.45
3.02,0.62,0.9
4.31,2.53,2.22
3.07,3.02,1.67
1.83,4.56,1.87
2.25,0.99,4.71
1.44,1.52,0.04
0.96,2.78,4.41
3.02,2.06,1.78
2.9,2.37,3.32
1.02,3.62,2.84
1.24,1.44,0.13
4.56,3.23,4.04
0.19,3.16,4.69
1.92,3.55,0.21
0.26,3.42,1.93
1.88,3.42,2.39
3.09,1.02,0.83
3.61,4.33,1.97
2.61,4.73,1.87
0.57,1.57,1.63
2.32,1.16,0.96
3.72,1.57,0.54
2.51,1.88,1.49
3.3,2.36,3.67
1.92,4.05,0.76
1.27,1.32,0.59
0.48,1.01,2.7
1.76,1.72,0.86
0.55,1.57,1.54
1.69,4.12,4.07
2.23,3.78,4.34
3.65,2.19,3.97
3.41,0.45,0.71
4.34,1.62,3.7
0.04,4.4,0.11
2.3,2.81,2.74
3.69,1.53,1.17
2.13,0.64,2.92
0.84,0.39,4.06
0.22,1.81,3.96
4.54,1.75,3.06
3.62,0.08,3.33
4.29,2.39,1.01
4.39,0.9,2.19
1.62,1.62,1.24
0.66,1.17,3.3
4.91,0.36,2.06
3.15,4.35,1.82
1.69,1.41,4.91
0.75,3.11,1.56
0.06,0.56,0.63
2.64,2.18,2.4
2.84,2.43,3.91
2.97,3.13,0.24
2.42,1.56,0.65
0.21,4.46,1.3
0.06,3.3,1.85
3.88,4.79,4.26
3.46,3.97,0.96
4.39,1.62,1.96
2.11,4.6,2.73
4.13,0.33,2
3.82,1.71,4.59
1.44,0.88,4.89
2.24,0.14,2.39
1.11,0.18,2.22
1.34,2.56,1.55
0.35,0.56,1.82
1.55,2.14,1.19
3.34,3.2,0.09
3.55,1.89,0.16
1.7,4.75,4.58
2.2,4.47,1.12
1.43,4.73,1.98
0.79,3.34,3.06
1.65,1.79,2.03
2.39,3.51,0.84
1.81,3.83,3.81
2.94,0.05,3.36
0.24,0.39,2.87
1.37,3.02,1.16
3.9,1.15,0.67
3.26,0.86,3.86
1.75,2.95,1.96
2.28,3.9,3.78
3.05,0.07,3.38
1.57,2.93,4.66
2.36,0.05,1.69
0.92,2.11,2.96
2.84,1.97,1.08
2.79,1.25,2.11
2.2,1.75,4.11
3.1,4.93,1.47
0.32,3.17,2.49
1.34,4.97,3.11
3.79,1.36,4.9
2.77,1.41,0.25
0.98,0.06,3.37
4.45,3.29,1.33
0.82,1.26,3.55
2.56,0.61,4.81
1.59,3.01,2.1
2.59,2.3,0.54
1.73,4.18,0.55
3.94,2.85,1.11
4.22,2.8,3.51
0.62,0.88,2.74
3.26,1.84,0.41
4.91,1.31,2.57
2.53,2.73,0.86
4.42,4.81,3.21
2.95,3.09,3.42
2.65,1.75,4
2.46,1.45,4.57
3.03,0.52,1.15
1.56,2.69,0.12
2.57,1.43,3.61
0.74,1.1,0.68
2.06,1.6,0.73
1.24,4.11,2.03
3.5,4.44,2.45
4.86,1.86,4.85
4.76,3.49,3.99
0.14,2.33,2.69
0.16,4.64,4.97
3.39,0.68,3.32
0.62,4.14,0.72
4.02,4.92,1.43
2.64,2,0.1
2.73,3.51,0.53
1.22,2.73,4.74
0.32,4.99,0.41
0.99,4.33,4.37
3.17,2.71,1.78
1.92,3.03,0.7
4.13,1.52,4.14
4.56,0.72,0.79
4.56,3.89,3.98
2.97,2.82,3.18
4.92,4.19,3.69
3.48,0.96,0.53
2.71,0.49,2.28
3.22,4.35,4.34
1.17,1.94,3.18
0.49,1.62,4.29
3.32,3.23,1.57
3.85,4.59,4.25
1.18,1.03,1
2.76,0.72,4.93
1.47,1.98,2.36
4.64,4.91,2.77
4.79,2.71,3.32
2.98,4.4,1.13
1.87,2.7,2.65
1.49,2.03,1.76
2.04,4.79,1.22
4.54,3.28,1.49
1.48,0.78,2.54
2.89,4.65,4.46
2.79,3.75,0.14
2.77,4.24,1.14
2.61,4.61,4.21
4.86,1.43,2.9
2.58,1.38,2.46
1.57,4.1,2.96
4.78,1.13,2.86
2.07,0.21,1.25
3.48,1.08,1.89
0.84,4.2,0.05
1.56,3.42,4.48
4.51,0.1,3.92
2.5,1.11,3.63
4.61,0.48,3.83
0.7,2.75,0.11
0.49,4.04,4.13
1.29,2.92,3.85
3.49,1.88,2.24
2.31,1.57,3.35
2.42,0.51,2.04
1.05,2.89,2.04
0.21,0.05,2.73
1.03,4.55,2.87
0.53,0.56,2.12
2.85,1.99,4.92
3.92,4.48,3.04
2.54,3.13,1.61
1.36,1.2,1.31
1.25,0.45,1.91
4.05,1.58,3.94
4.01,1.89,0.01
1.31,1.27,1.52
0.83,0.5,3.66
0.21,4.02,3.65
1.97,0.74,1.27
4.92,1.4,1.5
0.31,2.86,2.41
4.7,3.16,4.13
0.73,0.36,1.49
4.62,4.94,0.93
1.41,3.95,3.66
1.45,3,2.37
1.82,3.62,0.34
4.25,0.08,2.16
2.21,4.76,3.71
3.46,2.39,3.72
4.24,4.22,1.24
3.06,2.05,0.2
4.41,1.4,2
4.87,4.56,0.74
4.21,1.72,0.46
3.19,1.21,0.16
4.62,2.89,1.61
4.51,1.3,2.85
4.58,0.63,3.54
2.36,3.96,2.64
2.44,2.62,0.49
3.48,4.25,3.67
4.24,4.73,3.29
4.74,4.4,2.28
4.84,0.05,1.21
2.62,1.55,4.66
0.82,3.8,4.89
2.81,3.15,0.59
2.2,0.51,0.61
4.84,0.81,3.19
4.5,2.56,3.06
3.81,1.96,1.08
3.33,0.6,3.89
0.61,0.03,0.31
0.98,3.7,0.05
3.4,4.81,4.63
4.37,0.46,2.76
3.84,2.87,3.42
0.78,3.78,2.13
4.47,4.49,3.51
1.05,2.37,3.99
1.42,0.84,2.17
0.75,4.06,3.8
4.87,2.94,1.17
0.86,2.96,0.84
2.66,1.21,4.48
2.16,0.53,4.55
4.02,1.81,1.06
2.33,1.99,4.21
4.57,2.49,4.68
3.94,2.89,2.53
1.63,2.25,0.37
1.11,3.05,2.94
4.08,0.42,4.11
2.11,3.06,1.28
4.34,4.12,4.08
0.08,2.7,1.16
2.18,2.08,3.71
2.77,4.18,0.2
3.95,0.44,4.31
2.53,0.17,4.67
1.14,0.08,4.87
2.38,1.43,3.49
2.87,4.86,4.11
3.61,4.87,3.74
2.63,2.4,0.05
1.86,4.41,1.01
2.88,1.48,4.39
1.46,4.42,2.44
3.57,4.64,4.35
0.84,0.81,0.43
1.37,0.62,4.48
1.52,0.1,3.94
0.84,0.31,3.69
1.66,0.48,1.28
4.38,3.67,4.96
1.85,0.15,2.79
3.72,3,3.2
2.99,2.39,3.31
1,2.63,3.46
2.27,4.71,4.25
2.85,2.39,1.93
2.74,0.22,1.69
4.87,0.43,2.23
1.03,1.96,4.36
3.15,3.76,3.85
3.07,2.7,4.04
2.9,2.72,2.92
3.62,0.64,4.09
2.32,1.56,0.48
1.75,4.83,3.45
5,4.41,4.85
2.35,3.87,2.27
2.71,2.97,0.81
2.06,3.18,2.18
4.07,3.88,1.17
4.86,2.36,2.07
4.18,0.14,3.3
0.22,4.85,2.12
1.03,3.48,3.03
2.96,4,4.46
2.67,1,1.45
0.08,1.47,1.7
4.46,4.59,3.05
4.03,2.77,1.93
1.68,3.5,2.39
4.86,4.39,1.06
3.2,2.11,0.4
3.48,0.31,2.36
3.91,2.04,4.61
0.49,3.51,3.16
1.4,3.78,0.8
3.47,4.28,1.09
3.6,0.69,1.46
2.88,3.85,1.42
0.33,1.04,3.47
0.9,4.37,1.31
3.66,2.54,3.35
0.89,0.8,1.03
2.85,2.75,0.22
2.35,3.15,0.7
0.48,2.66,3.4
2.14,0.59,2.96
4.36,0.13,1.55
1.59,2.67,0.28
2.08,0.81,3.28
3.88,1.95,4.81
3.11,1.59,4.26
2.86,2.16,1.3
1.66,1.33,3.31
2.46,4.08,1.09
0.56,2.87,3
0.49,1.87,1.59
1.88,4.86,3.62
2.1,4.24,2.89
0.72,1.87,0.96
4.24,2.76,1.91
1.86,1.54,2.66
4.77,4.94,0.16
3.85,0.97,3.15
2.37,2.21,4.39
3.65,4.51,0.52
1.42,2.46,3.99
2.44,3.47,0.04
4.58,1.87,4.99
0.08,0.95,1.86
4.52,3.15,0.29
2.53,4.14,3.76
0.93,4.53,2.65
1.65,1.7,2.3
1.26,1.43,4.55
3.56,0.12,0.16
4.8,0.37,2.18
1.76,0.58,4.19
0.9,4.08,2.1
2.25,3.79,4.58
1.96,3.09,4.31
4.88,4.16,1.74
2.61,2.2,3.39
1.33,3.2,2.81
2.09,4.76,0.6
4.57,3.01,3.79
3.79,1.88,4.19
4.95,3.63,0.32
0.57,0.53,1.56
3.71,4.96,2.92
4.88,0.67,0.22
2.79,2.59,1.28
3.87,1.04,1.88
0.74,2.07,4.74
4.02,4.04,4.18
4.97,1.54,4.76
0.35,2.81,0.15
4.74,3.07,3.76
4.65,1.1,2.48
0.56,3.5,1.29
4.61,0.5,2.15
4.91,2.63,3.03
3.66,2.69,4.25
0.4,2.67,4.5
3.44,0.74,4.65
2.32,4.41,0.9
1.83,1.05,3.82
4.17,2.11,1.22
1.19,4.35,3.35
0.62,3.53,4.86
2.32,0.86,1.02
0.27,4.5,1.69
3.83,3.86,1.73
4.51,1.6,0.6
0.52,0.81,2.91
1.88,1.97,4.5
2.12,4.94,4.31
0.09,4.63,4.59
4.63,1.12,1.73
0.78,4.85,1.53
4.46,2.09,2.38
1.33,0.29,1.45
0.71,1.54,1.17
2.37,1.84,0.5
0.3,4.7,2.91
2.18,3.67,2.81
4.43,3.18,2.36
0.86,3.4,3.36
4.58,2.29,2.79
1.55,4.18,3.01
1.6,3,2.61
0.93,1.42,2.55
2.09,4.09,1.92
0.53,4.54,4.6
4.78,1.09,2.37
1.32,0.73,0.17
0.37,3.34,2.7
2.55,2.3,2.64
3.87,4.47,3.37
4.59,4.48,2.92
2.41,2.74,4.96
2.53,0.95,0.47
2.41,1.68,2.7
2.46,0.1,3.83
0.23,2.8,0.62
4.89,1.54,2.52
1.1,1.11,3.86
3.6,2.18,2.32
0.07,2.3,1.59
0.31,0.75,4.6
1.8,3.88,1.21
3.76,0.24,0.12
3.14,3.23,3.19
2.8,4.52,4.51
3.5,0.78,2.59
1.25,3.36,3.2
4.23,2.54,2.78
5,3.61,2.32
0.68,4.56,0.13
2.73,2.8,2.91
3.39,4.69,0.59
3.44,1,4.98
3.49,0.41,1.98
0.52,2.79,0.09
2.53,4.82,4.04
1.16,4.73,0.47
2.78,3.81,1.36
4.3,2.02,1.91
2.09,2.96,4.02
2.31,2.21,3.01
4.98,0.53,2.33
0.89,0.92,2.71
1.74,0.86,4.44
1.02,1.01,3.45
4.1,1.42,3.78
0.32,2.06,2.65
1.72,3.87,4.2
1.88,1.53,3.25
2.77,0.92,2.71
4.52,3.19,0.24
2.08,1.9,4.72
0.02,1.4,3.76
2.48,1.96,0.84
3.69,3.63,3.04
0.21,2.89,2.39
3.07,1.05,2.03
4.78,3.49,2.63
4.23,0.71,1.95
3.24,4.83,1.42
3.15,3.64,1.09
4.95,0.26,2.53
2,3.21,1.94
3.22,2.29,2.9
1.15,1.76,3.41
1.58,1.67,5
4.56,2.51,4.19
1.02,0.97,3.25
2.88,4.79,4.12
2.45,1.49,4.41
3.47,1.55,0.04
1.99,1.17,0.54
1.26,1.71,4.06
3.05,3.3,1.21
4.48,2.41,2.25
4.6,2.5,1.25
3.72,3.38,2.6
2.84,1.42,4.4
4.93,1.35,4.06
4.26,0.91,0.18
1.48,1.27,2.48
3.82,0.45,0.63
3.92,0.28,4.12
0.81,1.92,4.51
3.42,2.22,4.82
4.89,0.95,4.88
4.38,1.21,2.75
4.54,0.44,4.32
1.49,0.04,0.49
0.15,1.67,0.44
1.6,0.53,1.49
3.03,3.14,2.02
4.98,2.35,2.41
1.41,2.16,2.13
1.87,0.14,0.59
3.3,1.07,2.45
2.72,1.04,3.95
2.25,1.03,1.39
4.98,0.94,3.12
1.15,2.17,1.87
3.99,3.33,4.33
0.83,1.46,2.02
2.27,0.98,1.43
0.92,1.7,3.61
1.87,3.97,1.26
3.9,4.29,2.65
2.84,2.79,4.28
1.93,3.56,1.67
3.19,2.57,3.45
2.7,0.26,4.88
1.68,1.59,4.75
2.38,1.28,4.55
1.71,4.65,0.39
3.92,3.29,4.19
1.05,0.64,3.52
4.45,3.51,0.02
0.65,0.13,2.2
1.65,4.08,0.47
4.05,2.45,2.9
3.98,1.63,4.95
2.26,4.74,3.91
4.06,4.66,2.21
3.78,3.68,1.41
1.63,1.9,3.13
3.81,0.84,3.79
1.76,3.34,1.2
1.3,0.44,0.59
4.43,3.41,1.07
2.2,0.7,3.38
2.16,4.76,1.45
2.42,1.89,3.48
1.69,1.77,4.29
2.85,1.57,1.77
3.36,1.8,2.77
1.55,3.02,0.73
1.75,3.76,1.72
3.13,4.26,3.57
0.66,0.83,1.98
2.2,2.61,4.97
1.51,1.59,4.33
3.71,1.05,2.63
0.67,4.97,2.7
4.43,4.55,0.88
3.59,0.05,1.53
1.79,4.52,2.93
4.87,0.64,2.14
2.74,4.43,3.1
3.47,4.94,3.98
4.89,4.84,1.01
2.6,4.44,0.05
3.17,1.07,1.71
1.33,3.92,0.62
4.03,4.31,1.64
2.56,4.13,2.67
3.65,3.81,2.99
4.96,4.7,0.69
3.09,3.87,1.32
2.17,4.75,2.28
0.78,1.52,4.97
1.29,3.21,0.8
4.91,0.93,4.91
3.31,1.72,2.23
2.1,2.35,1.39
0.37,3.09,3.46
0.12,0.55,3.18
4.8,4.7,0.63
0.78,0.32,0.72
1.89,2.4,4.75
2.07,0.44,4.18
1.05,2.88,4.57
0.99,2.61,3.86
3.19,2.59,0.34
1.64,4.31,3.91
4.37,0.75,2.47
4.23,1.66,1.47
3.8,2.31,3.98
4.52,3.5,2.23
1.21,2.42,4.93
2.76,4.93,3.14
4.32,3.53,0.28
2.95,1.14,4.85
0.84,1.66,4.87
4.76,0.5,2.69
1.48,0.08,0.76
3.09,4.36,4.7
2.97,4.55,1.33
0.96,1.39,1
2.55,2.22,2.88
4.88,1.57,1.92
0.07,4.37,2.15
1.53,4.16,3.43
4.88,4.45,1.96
2.47,1.94,0.3
4.76,1.55,1.45
0.45,3.28,0.95
0.19,4.73,1.75
3.24,1.68,1.96
4.76,3.39,0.52
3.01,3.12,2.22
3.87,3.79,2.64
0.55,4.91,3.85
0.86,2.4,4.69
3.01,4.54,3.93
1.77,4.86,1.85
2.38,0.05,4.94
1.42,1.45,3.25
1.86,4.92,0.38
4.99,2.81,4.89
2.71,2.35,0.38
0.94,3.54,2.07
4.38,0.16,4.84
2.3,0.36,3.47
0.02,2.03,2.75
4.09,0.6,3.35
4.47,2.74,3.43
3.92,0.53,2.4
2.25,3.81,0.08
4.07,1.95,2.82
3.29,3.23,0.18
2.68,2.92,2.88
4.54,2.75,0.32
1.59,2.59,1.64
2.58,2.16,4.08
1.96,4.57,3.72
0.41,3.28,1.51
1.14,0.67,1.5
4.09,2.09,3.6
1.96,1.69,3.06
3.61,0.78,1.71
1.91,0.09,2.14
3.28,3.87,0.5
3.06,3.21,1.74
2.83,1.72,0.22
2.76,4.91,4.7
0.15,3.36,1.29
0.95,0.43,4.89
2.74,2.62,4.62
3.06,4.6,2.07
4.23,4.12,1.49
2.91,4.17,3.29
2.06,4.14,1.26
0.35,1.26,0.39
2.68,4.38,3.08
0.94,4.66,2.32
2.1,1.55,1.62
0.88,4.93,1.56
2.66,4.8,2.31
3.24,2.9,1.06
4.45,2.1,4.31
4.56,3.03,1.4
0.08,3.39,4.02
4.23,4.47,0.24
3.13,4.78,2.3
3.4,1.04,1.11
4.78,0.35,1.32
0.03,3.34,2.24
2.28,1.63,0.88
1.02,1.11,4.6
4.26,4.79,1.23
2.73,3.89,2.27
2.1,1.54,3.62
0.01,4.15,0.15
1.87,0.74,1.61
