0,56.12,11.83,-62.23,-8148.5306,3415.4066,5099.8535
1,83.66,25.46,-58.57,-8129.2902,3639.5942,1622.5938
2,73.26,28.95,-41.79,-6269.9689,3262.8573,5845.686
0,66.25,39.77,-88.07,-7086.2531,-1035.6516,3683.7875
1,52.33,69.1,-0.58,-9589.9294,-1620.3543,5297.7304
2,75.88,43.12,-8.53,-6504.1346,1106.5323,6368.3377
0,103.8,55.6,-126.29,-5772.6153,-1780.5196,1630.1604
1,73.66,23.92,-54.65,-8574.5621,3200.5804,458.2721
2,68.64,49.19,-6.19,-8403.6313,5316.8314,5043.3325
0,97.04,60.39,-19.09,-8028.7208,4761.5546,709.9728
1,68.47,72.53,-47.23,-7060.1936,5252.5781,682.5906
2,59.12,74.86,-48.37,-6123.4412,4284.1197,3213.2799
0,62.27,20.36,-92.41,-7044.3128,2319.3215,5894.8088
1,77.51,56.69,-9.94,-9266.0516,4781.3447,1836.8386
2,45.06,56.71,-85.89,-7727.0634,4355.1565,2104.5054
0,51.41,59.35,-43.18,-7796.2446,-1215.5147,3181.2029
1,70.71,79.28,-120,-7622.1718,-1661.8722,3230.3327
2,85.73,53.75,-1.95,-5424.9735,7540.051,567.1459
0,89.25,60.28,-131.76,-4002.5982,3335.7737,4046.3041
1,88.94,39.31,-54.08,-5989.0887,5429.3277,5020.5252
2,87.57,64.58,-51.84,-7859.8817,3682.0505,1123.3868
0,56.43,36.67,-70.66,-9481.4418,7188.6252,4576.3183
1,71.05,58.88,-48.72,-5583.2023,-1483.1812,6305.2606
2,40.03,68.61,-113.92,-8193.6025,1828.7346,1020.3839
0,64.52,53.94,-65.15,-8568.0251,2303.8139,1277.402
1,65.41,79.4,-12.49,-7608.899,6026.7874,302.2346
2,52.7,18.45,-23.14,-7101.9334,2524.4406,4775.4319
0,87.28,79.02,-113.58,-4569.3598,7021.5663,1409.7479
1,84.53,26.14,-48.73,-7450.9781,2901.9952,1310.006
2,81.07,58.6,-142.04,-4840.2592,1770.9697,6577.539
0,44.87,37.61,-148.69,-4707.0578,2944.2512,1950.6787
1,61.45,49.36,-109.83,-8446.4698,-166.5394,1444.1004
2,87.13,45.28,-71.56,-6237.077,2485.6684,467.6257
0,58.56,56.03,-83.42,-8173.8115,3760.8481,3913.7514
1,88.18,32.45,-125.35,-6622.315,7256.2011,1263.9019
2,96.04,49.65,-101.48,-9976.9839,4378.6256,2471.9708
0,86.35,64.02,-155.8,-9788.8509,240.0918,248.7575
1,49.01,59.45,-12.98,-9854.8457,5255.5653,2784.2625
2,105.2,52.36,-159.16,-6447.3505,6309.7366,547.2424
0,96.07,72.4,-14.08,-9614.9277,4101.4717,882.9171
1,72.52,14.07,-86.83,-5443.3691,-1869.3088,6650.8149
2,91.86,26.62,-38.65,-4047.3456,-589.7492,24.8144
0,65.3,22.5,-6.5,-6761.3518,918.2746,2008.5144
1,70.09,46.32,-120.54,-5597.1332,3048.3799,6579.4753
2,99.39,14.76,-2.6,-5138.9767,1913.7963,4956.8473
0,72.75,39.52,-70.82,-8760.9326,508.8978,4052.5885
1,51.19,25.77,-55.06,-7648.4437,4322.3676,67.0499
2,57.07,70.28,-109.61,-9500.4464,2010.0135,6010.4827
0,51.71,34.68,-18.51,-4185.9599,6965.8368,5224.8047
1,49.95,71.36,-70.05,-9365.678,2793.8513,3955.7956
2,72.46,70.37,-133.38,-4434.3418,-1969.5769,5424.0812
0,101.05,50.52,-108.99,-9214.4697,4640.0514,6352.1976
1,79.5,45.95,-8.01,-6801.0974,3254.6489,3408.0448
2,47.03,15.44,-97.68,-7791.4861,2586.4001,80.3374
0,81.02,76.49,-19.4,-7650.4425,7262.4228,3505.9014
1,45.62,54.81,-55.03,-5586.4944,7767.233,5243.6238
2,49.72,70.09,-30.74,-4636.9296,-1046.4053,3763.1506
0,88.62,46.83,-48.81,-6290.5817,2493.1273,5595.9343
1,95.8,44.44,-137.21,-7652.5462,-265.4113,2251.7873
2,106.83,35.42,-67.39,-4902.5318,-508.2669,3469.3222
0,72.23,19.27,-38.78,-9373.9324,5898.0745,874.4391
1,105.28,20.57,-111.04,-5601.1044,5096.7975,4492.5892
2,75.61,60.15,-32.04,-4991.5972,6549.529,555.5385
0,66.94,49.55,-106.71,-6279.3681,-1147.7849,2576.1077
1,89.34,18.53,-49.14,-6165.8451,4531.0582,4637.1544
2,63.86,74.27,-88.52,-5098.2256,-297.5012,345.3633
0,102.14,63.8,-102.07,-7434.6752,1575.2433,4577.5001
1,42.17,50.59,-63.25,-5709.3541,-92.1529,4619.7404
2,96.38,58.02,-17.98,-8757.8215,3878.8136,6490.0186
0,53.65,42.87,-86.57,-7205.2609,6096.7567,6757.2561
1,51.88,30.72,-123.94,-4943.9712,5844.3064,5940.8275
2,46.68,39.74,-157.48,-5100.2137,-1276.9149,2705.9895
0,74.02,27.96,-92.25,-7406.9975,1003.9767,6068.848
1,87.26,12.47,-64.48,-9694.9315,-1819.3615,1478.971
2,73.49,38.61,-56.92,-7102.5922,1342.5719,6789.0479
0,99.08,22.97,-50.93,-5732.1254,113.693,3548.7628
1,41.92,10.28,-11.4,-9308.0345,6319.6374,5788.2967
2,99.16,20.02,-114.69,-7045.9537,7035.0459,5968.4412
0,52.68,20.26,-157.63,-9016.7865,6742.702,1930.1574
1,100.32,23.02,-145.51,-6364.2431,3122.0859,4947.6772
2,66.89,28.67,-105.1,-9872.4498,-649.4262,3189.8622
0,50.87,12.45,-86.88,-9426.7888,6547.6014,4228.1269
1,78.43,56.59,-84.39,-8051.8254,991.5147,6156.9742
2,109.57,50.57,-16.68,-7929.5741,-1239.7884,4164.3333
0,72.59,16.96,-112.32,-4772.2512,557.9164,3357.8655
1,96.99,73.55,-32.41,-4954.0146,3119.8108,2337.798
2,98.61,42.96,-143.68,-7823.2814,2688.3789,4517.7782
0,44.26,68.82,-43.23,-5046.1438,4642.3199,5897.6222
1,73.52,32.45,-99.63,-5948.6966,568.2623,105.7475
2,43.86,15.21,-37.59,-8038.3249,4375.1736,3441.7515
0,106.9,51.08,-30.13,-7595.9609,7785.0851,1613.7766
1,71.59,12.9,-145.22,-8380.9798,6214.7342,5980.3291
2,69.19,13.08,-112.96,-4207.9072,3804.3935,2716.8412
0,88.06,39.91,-13.43,-9680.0536,-317.8666,2582.2758
1,66.55,27.1,-147.29,-5272.8906,3233.8676,3601.7395
2,69.15,79.76,-102.38,-7879.8289,3394.1936,2670.8503
0,50.51,12.55,-82.7,-6383.7908,3774.6296,515.3231
1,63.24,15.78,-147.63,-4799.0137,4029.5085,6872.9241
2,40.55,15.8,-1.23,-4186.5272,851.6809,6513.2911
0,104.93,10.86,-107.16,-6218.1697,3601.986,2048.4492
1,93.84,67.41,-104.51,-5032.9034,-1176.9414,2120.4245
2,73.48,75.64,-148.14,-9773.249,-1206.6895,242.9028
0,48.31,53.66,-35.05,-9567.6771,1533.1935,2873.3878
1,72.28,52.27,-16.74,-4627.9569,224.6387,1023.4738
2,44.87,46.61,-144.89,-8398.7034,5568.5437,4018.1812
0,53.44,14.63,-147.25,-8910.7262,3253.8904,1021.3798
1,74.01,22.26,-79.24,-5492.9008,2259.2444,4990.7618
2,61.2,20.94,-50.93,-6828.7062,1544.0212,502.3378
0,65.74,66.29,-61.45,-6263.0536,-1504.3903,925.8695
1,59.56,73.77,-114.62,-8667.0125,1891.1975,5980.8816
2,67.04,33.46,-113.63,-6215.6894,-1045.1158,4337.7713
0,79.47,58.7,-113.73,-8321.4445,7543.8826,2623.9468
1,87.7,10.14,-6.91,-6972.8629,419.0227,2635.8312
2,87.28,70.29,-14.43,-8744.8885,6107.884,6991.9708
0,89.9,21.52,-133.77,-4783.7022,1208.0253,4174.4915
1,54.28,62.29,-138.71,-6023.703,1255.2407,5369.6233
2,59.48,30.91,-120.68,-4087.0584,4275.8903,5721.6418
0,78.51,18.77,-90.78,-7695.5382,7862.4479,1233.1138
1,77.59,70.75,-81.25,-4230.1033,256.2572,1993.0843
2,81.98,67.09,-134.36,-8610.2653,4687.9567,4568.0103
0,44.31,75.65,-59.62,-4374.6283,7725.0601,3221.7188
1,108.08,53.41,-121.28,-6996.4608,1047.204,4384.7603
2,98.93,22.09,-129.39,-7577.0022,3786.1552,1266.5701
0,46.65,64.9,-95.39,-7174.5604,4340.2626,2907.1265
1,108.81,35.67,-50.46,-6671.6579,4003.4927,3720.0706
2,101.95,31.23,-63.96,-6534.6344,7619.7128,6104.3526
0,95.65,16.96,-76.95,-5794.9763,1818.8712,5625.8991
1,67.73,33.37,-66.87,-7611.4137,4288.2975,2863.7944
2,104.42,18.26,-121.22,-5496.1506,5847.6634,5828.7348
0,104.06,45.37,-137.65,-9781.1549,-882.9944,3695.8044
1,89.59,66.74,-69.07,-7678.995,-1549.6595,928.7882
2,73.61,29.09,-121.63,-5112.1807,7134.2616,4491.9875
0,56.17,44.87,-34.27,-8477.8214,-402.5781,4071.9707
1,105.89,59.12,-89.94,-9825.6294,-503.6989,2920.0779
2,79.86,74.83,-135.21,-9168.0554,-607.2836,3665.0418
0,86.64,42.55,-11.39,-6089.9564,7966.6175,2398.8892
1,46.17,59.85,-96.47,-4546.4645,2610.343,472.2751
2,95.89,66.52,-78.61,-4618.6614,4974.958,2710.3893
0,82.76,63.95,-12.86,-4255.6468,3392.936,156.909
1,93.11,60.17,-134.26,-9033.0395,-872.3909,5024.4637
2,103.88,23.6,-68.09,-4474.5076,-1910.0011,3157.7604
0,53.51,34.06,-14.16,-5015.3102,3014.9402,2344.4871
1,87.69,61.86,-65.01,-6418.7655,1653.2144,297.8012
2,61.5,54.66,-121.8,-9487.217,6949.2545,2655.4893
0,109.92,20.11,-50.95,-7308.9469,2908.1583,3229.2674
1,91.28,66.83,-69.49,-9301.4746,6385.2093,3941.2387
2,100.83,42.86,-100.92,-6174.4171,3895.6044,4347.7194
0,100.63,58.05,-110.81,-9327.8177,6003.629,1978.4461
1,102.68,68.09,-153.82,-7734.3482,3831.1009,3285.8492
2,98.02,46.07,-30.9,-7801.6293,6362.3842,3360.2321
0,78.89,40.09,-123.21,-9226.6902,2665.9165,33.5099
1,99.31,70.63,-145.53,-8944.3793,6982.421,2403.0462
2,99.87,21.89,-128.54,-7422.027,1462.1501,845.914
0,80.5,42.1,-42.74,-4701.9497,4886.4798,6104.0103
1,101.94,38.33,-43.64,-4184.3764,1018.4782,5107.531
2,60.46,26.29,-118.08,-5004.5998,7781.7223,6065.4308
0,76.45,78.02,-5.25,-7135.9684,50.5604,1747.8533
1,106.15,34.2,-139.17,-7869.3947,5575.6773,6237.0223
2,94.05,64.24,-46.03,-5583.4369,2590.6168,527.6088
0,56.77,31.49,-150.3,-8174.138,5493.1884,3674.4353
1,70.34,22.77,-84.18,-6259.1282,-821.1823,3769.5039
2,90.67,43.56,-126.94,-8696.9975,4152.1347,697.998
0,45.8,78.57,-57.85,-9549.752,573.9514,1865.1462
1,54.15,25.61,-116.76,-8195.7372,3503.0436,3539.0173
2,89.05,26.91,-99.75,-4510.3459,6839.2286,6698.6905
0,95.65,30.15,-82.39,-9726.8229,3696.6268,6653.4629
1,69.59,35.8,-37.23,-9464.125,1004.5111,5394.4447
2,87.96,29.16,-132.67,-9173.6412,6519.2046,2491.6405
0,104.98,42.34,-132.07,-8453.6013,5670.7669,174.9135
1,49.32,26.28,-55.42,-5771.8135,7415.1054,4492.3474
2,96.36,17.63,-8.68,-6353.269,1460.3276,3377.154
0,87.97,24.04,-25.03,-6753.6055,180.4612,1935.207
1,68.29,51.29,-73.74,-6917.6228,5060.1215,3485.8798
2,57.56,66.64,-18.6,-5395.7773,-1398.3684,1885.6569
0,94.46,59.58,-150.19,-7933.6606,-1838.992,1051.8052
1,73,10.69,-113.13,-9150.4962,3510.4231,4615.5679
2,49.97,57.69,-3.38,-6526.2613,2003.6881,3795.8616
0,53.98,30.12,-132.83,-4576.2876,7949.5532,694.1514
1,89.02,29.18,-81.11,-4290.5921,1857.1989,2187.7944
2,45.45,72.3,-60.29,-5825.3235,7072.2558,3501.3167
0,99.84,15.04,-7.7,-4620.6074,445.4798,5135.8054
1,95.09,67,-39.8,-4080.3011,-96.7855,905.9853
2,40.78,13.12,-109.25,-5928.2952,5286.8684,4890.1684
0,49.26,74.25,-68.56,-7054.7786,2286.9085,1661.4359
1,80.14,45.19,-2.44,-7264.4508,-1324.1482,2017.1216
2,47.16,18.69,-131.65,-4264.6269,7994.0552,611.2157
0,67.4,48.31,-100.67,-7330.0851,5229.6555,6733.4195
1,90.45,28.15,-103.59,-7359.116,5811.6488,1540.5739
2,41.45,60.14,-122.96,-7596.3066,2434.1161,6299.9063
0,52,61.15,-8.9,-5601.0778,6000.2231,4761.3171
1,109.91,14.82,-52.67,-8248.6613,6802.9194,1241.6919
2,108.05,48.12,-78.04,-7198.7878,4088.7342,4745.637
0,107.35,76.84,-10.05,-6879.6871,5509.0774,931.5712
1,57.35,74.01,-79.84,-4720.2843,3323.0416,338.7698
2,102.65,20.18,-138.9,-5143.953,199.9727,3071.5844
0,71.9,75.43,-69.23,-7941.3658,5187.0749,3219.9824
1,85.07,42.58,-39.5,-4633.2307,5728.8281,5014.2675
2,80.12,11.61,-39.1,-8764.2498,2279.743,189.5265
0,104.76,51.87,-154.13,-6111.8396,852.95,1896.9298
1,63.79,79,-65.52,-5445.0114,7103.0022,5972.0942
2,62,43.91,-132.6,-9677.5682,766.562,6175.7753
0,88.51,54.02,-38.84,-5949.3689,1594.0637,5717.2229
1,94.12,62.56,-38.12,-8815.2116,7225.4175,643.0995
2,70.09,36.72,-126.63,-9551.8599,6887.9523,4260.0027
0,87.7,61.61,-78.31,-9576.2094,443.512,2621.2067
1,90.18,78.27,-25.64,-7478.3156,-1064.7606,862.5
2,108.73,37.32,-82.43,-7262.7353,-1922.707,2575.3862
0,44.68,54.49,-129.16,-4371.1667,3886.0378,6360.9947
1,53.44,51.66,-34.06,-4198.3793,3725.9985,5081.5631
2,85.4,54.67,-51.54,-7472.2065,3157.1885,4827.2486
0,99.29,41.04,-5.6,-5545.4043,5053.355,1854.1356
1,79.29,36,-23.77,-8567.9359,5933.2199,345.8657
2,105.91,31.29,-15.56,-7246.6103,7196.8661,1813.2999
0,83.6,45.33,-79.46,-8666.6215,5387.6477,5028.3429
1,47.04,70.53,-151.87,-6734.3359,720.9887,2342.8737
2,90.79,53.08,-96.6,-8444.0121,-1227.4795,1633.2971
0,92.71,40.22,-117.32,-5273.45,5073.963,5026.1162
1,43.96,70.82,-112.74,-5908.0618,5390.5079,409.9703
2,101.47,58.76,-82.74,-9373.057,7620.126,431.8831
0,70.54,40.61,-52.72,-9863.1124,1687.4902,1415.7312
1,42.72,50.54,-41.05,-9512.3563,2853.6716,4726.5591
2,84.74,30.7,-69.53,-7117.2707,4991.9972,4420.6306
0,49.29,74.09,-0.06,-6835.327,7379.825,3489.8438
1,82.93,79.29,-155.58,-8858.6723,4897.9282,4944.0669
2,82.16,79.03,-52.6,-8891.2209,-1264.4267,5467.0352
0,40.62,13.76,-137.24,-5761.8397,-1763.6788,2571.4164
1,67.24,56.48,-7.25,-6363.6243,6520.5397,4794.1342
2,41.26,50.37,-19.85,-9742.0377,2989.0895,5030.8768
0,100.59,43.79,-119.66,-8979.1677,6131.0245,1993.7278
1,104.77,71.34,-123.84,-6897.0058,5116.2069,3304.6111
2,55.18,23.71,-91.72,-4546.6895,529.9785,3875.7823
0,61.49,23.87,-68.39,-7903.1813,6433.118,6241.2071
1,60.48,18.04,-42.14,-8873.8387,3763.4594,6259.8565
2,107.86,70.39,-32.3,-6122.9264,-1662.1449,6273.2621
0,95.63,49.45,-104.03,-6912.7801,658.9818,6167.5061
1,88.53,22.92,-122.34,-8851.2377,6843.6269,4231.7768
2,51.08,24.87,-147.56,-4455.9321,3843.3807,1136.7302
0,103.69,39.08,-77.8,-4597.6297,7089.9903,1139.8176
1,70.81,30.62,-95.26,-9972.6449,6568.6859,6526.5097
2,51.9,14.08,-131.49,-7629.51,5729.3069,1181.3926
0,44.84,65.26,-6.38,-8497.0971,1837.9095,4502.9882
1,99.49,66.61,-135.15,-4559.674,4491.5364,1224.975
2,81.45,36.12,-49.93,-5637.6951,2145.1482,4741.8663
0,75.86,76.97,-124.16,-9715.5008,-223.3356,864.9674
1,49.07,77.99,-74.51,-9571.5193,274.6976,1144.4421
2,53.82,46.84,-115.1,-9427.3285,572.5438,4104.1625
0,101.14,41.03,-21.01,-7869.1831,4456.0117,1686.1098
1,91.58,17.76,-83.61,-6566.1461,1210.7898,385.2523
2,107.13,61.41,-154.83,-7796.7127,2320.0972,3262.4781
0,64.73,41.87,-35.32,-7465.4971,6136.9501,2652.251
1,55.14,53.17,-143.64,-4140.0324,1628.5028,4615.946
2,81.91,16.95,-102.64,-8214.6809,2787.5028,6675.3846
0,94.4,75.19,-71.05,-5440.3236,454.2075,4820.1965
0,110.88,55.2,-20.86,474.7052,-208.4673,8242.5729
1,116.9,67.49,-95.63,-4301.119,615.961,13542.4065
2,84.69,60.44,-79.04,-3184.7764,-3867.2841,9993.3278
0,134.56,97.97,-93.46,1588.9518,-5061.7746,14384.2482
1,147,92.09,-68.88,3368.845,-6255.8765,14328.2153
2,141.52,89.04,-31.91,-2378.4625,-9134.9434,7227.4782
0,93.05,77.56,-22.95,386.0698,-8220.1636,7286.8505
1,70.13,40.22,-33.85,-807.4158,-8767.1881,11665.0622
2,73.66,109.32,-75.98,-4354.3284,1066.0059,7456.6708
0,135.14,79.43,-53.28,-3124.049,-1717.9353,10001.0315
1,145.94,108.67,-49.74,-2451.7693,-140.1389,14353.185
2,124.86,104.16,-104.31,897.2199,-1206.1059,11055.3208
0,111.65,96.16,-79.8,3321.8509,-6310.7011,4718.0239
1,87.52,90.17,-57.7,-4047.8757,-6164.8966,13228.0723
2,85.28,106.53,-55.84,-4867.8084,-598.7303,4766.0493
0,91.24,74.96,-82.22,-2003.2276,-8490.2787,6009.004
1,132.34,94.51,-40.7,-265.6093,-1514.3212,6837.8435
2,107.82,62.18,-69.63,2765.0241,-4703.5132,5191.0273
0,88.79,89.62,-118.86,-3943.2958,-6212.4285,10032.2457
1,96.41,71.03,-77.19,-947.5658,-7026.5813,13755.8611
2,90.99,53.39,-90.68,163.2391,-9484.2248,6882.3065
0,111.41,69.21,-112.61,245.4523,-4759.397,10407.5031
1,73.85,54.89,-60.97,-2328.1941,-4731.6922,13788.3505
2,86.02,68.24,-93.64,1163.8295,-5400.1534,13604.9948
0,126.88,66.09,-107.21,-2636.4127,-5675.9232,11279.4772
1,76.62,105.5,-112.45,-1777.7823,-8940.6785,10981.5863
2,134.03,49.1,-45.64,-1503.9538,-8809.8954,10133.263
0,125.76,108,-94.99,-2506.2635,1926.0146,6977.6473
1,129.17,86.86,-39.31,-1765.2536,-8583.1366,8053.9723
2,114.7,42.24,-79.66,1068.4935,-2319.0066,14686.4295
0,121,102.64,-106.37,-773.5053,-3662.9655,4616.1441
1,134.28,92.47,-54.14,-2223.2224,-9952.4769,6198.8038
2,105.88,59,-66.16,1066.6799,-4143.8762,8250.2494
0,92.41,107.72,-35.82,-770.6441,-10443.4645,9186.9202
1,145.85,115.58,-70.27,-70.1599,-11375.2945,9681.0987
2,131.9,68.15,-23.37,1317.5616,-3628.8524,9340.8005
0,95.26,100.11,-79.46,2872.2089,-9715.6043,9865.829
1,143.16,57.61,-68.48,2345.9151,-5606.1668,9508.4187
2,147.45,75.47,-99.25,2893.2823,-9370.1803,5986.7657
0,144.14,57.11,-105.99,-4558.39,-5716.7815,14638.9481
1,112.28,71.75,-50.82,-2158.1206,-6862.75,4604.9509
2,119.12,77.93,-112.38,2131.9072,-2780.8296,13836.915
0,105.8,95.6,-94.56,3914.9075,-4023.5421,5470.7215
1,122.61,68.58,-33.26,1638.8955,-5873.8099,11755.3866
2,71.04,46.34,-22.07,-4860.2421,-1650.3785,8346.6899
0,102.52,57.6,-87.46,2401.3957,-5204.9763,6398.6138
1,95.15,78.51,-36.15,-2690.6769,-1727.6201,14126.9771
2,120.26,50.8,-31.61,245.6619,-7607.4084,8793.2697
0,81.4,80.9,-36.93,-4848.7467,-5503.9524,12458.2515
1,135.67,104.15,-87.14,-1910.7939,-11282.9191,5697.0499
2,74.22,104.42,-69.52,-1349.9285,-9209.6978,11508.5412
0,115.87,79.98,-116.29,922.6278,-5114.4187,8943.0003
1,124.49,71.91,-61.37,1308.6944,-8685.4497,5433.8469
2,117.13,44.72,-49.76,-472.1264,-8432.8315,9669.5438
0,140.84,83.58,-46.2,3931.0799,-568.4056,8531.7335
1,129.65,33.08,-115.55,973.0828,20.7716,9475.1745
2,85.1,113.5,-105.8,-2985.2534,-10971.5401,4240.3619
0,82.77,54.1,-118.07,-4530.5165,-6797.9228,9352.5863
1,137.93,79.66,-63.05,-4417.781,-9172.9381,9442.9195
2,134.51,76.71,-114.19,1858.7671,-10124.6,10591.7226
0,103.43,101.12,-41.28,2879.9233,-10330.0282,9355.7574
1,71.9,77.54,-58.75,203.1234,-11022.7945,8363.8169
2,105.85,65.74,-48.23,1553.063,-2284.9617,6268.3079
0,104.62,37.07,-55.42,153.9238,-2107.4513,12978.7824
1,111.86,106.81,-73.39,2855.6618,-11432.9165,5684.285
2,138.82,64.63,-102.38,478.5705,-9929.96,6801.4017
0,84.78,40.2,-92.86,2922.6926,-5252.7647,9131.1778
1,98.41,48.12,-108.04,-3071.7759,-1870.7252,4031.6044
2,125.88,48.99,-49.7,-805.126,-8826.7031,12316.1703
0,85.84,106.04,-106.84,-3807.0394,-3200.1747,12074.3828
1,142.46,91.5,-26.75,-1079.0941,-10686.1906,9222.8996
2,90.94,65.28,-116.51,2578.6242,-24.8611,13278.7478
0,108.99,84.28,-115.71,2918.6894,-5144.2179,8081.9247
1,96.26,103.13,-88.48,-389.2795,-10494.32,12182.9861
2,80.25,38.36,-88.05,3347.0116,-10581.3383,9528.1595
0,102.54,80.04,-46.43,-2453.0725,822.7286,6515.1452
1,88.21,60.89,-79.14,-2751.2596,-1253.8402,4285.2331
2,117.13,39.92,-37.04,-4958.4142,879.4274,6705.6292
0,97.97,107.69,-117.28,-283.3265,-10125.4217,5151.1394
1,107.56,65.67,-44.11,3646.2245,-10270.495,12786.9014
2,129.48,111.18,-52.12,-2320.1534,-11100.7305,7760.4843
0,80.05,69.72,-54.17,-716.607,513.3308,9240.7869
1,113.37,31.02,-83.28,1058.0855,-6533.6123,9586.7011
2,107.06,110.26,-75.6,-4484.6258,806.2654,7237.5339
0,119.24,77.87,-75.87,2628.1693,-9426.6191,9204.0267
1,75.47,58.66,-104.66,470.8823,-11630.2089,6092.4641
2,87.48,72.78,-24.88,-2915.0817,-11393.1507,4819.7975
0,107.14,39.53,-87.06,-4894.1844,-10756.3746,4145.7461
1,123.13,109.44,-96.07,-2694.9819,-3673.5312,14509.2257
2,144.98,87.55,-33.32,-535.0683,-8434.2427,11932.3482
0,70.63,93.81,-67.04,169.6985,-11849.0168,8084.9408
1,98.38,34.54,-44.65,3820.2085,1175.5666,4918.5005
2,148.42,108.45,-35.93,-4468.0375,-10912.5906,9995.5419
0,137.94,85.12,-105.28,324.3171,-11505.8286,4067.2798
1,82.01,49.06,-83.37,3436.3182,954.002,14951.3389
2,124.61,36.17,-81.19,-3690.6729,-1162.1309,6469.7417
0,95.84,112.97,-25.41,-2003.0645,-84.2174,14163.6625
1,132.11,88.31,-88.45,-509.4032,1998.8031,5413.9019
2,122.48,109.43,-103.14,-4389.8276,-3704.2633,7113.5098
0,117.98,42.77,-116.78,631.1825,-9333.6045,12582.2818
1,112.05,100.5,-104.09,-2332.8181,-10869.0872,11944.515
2,75.9,92.23,-73.15,-516.0356,-6900.4769,11213.9998
0,120.59,44.77,-106.93,-2126.1414,-7678.2368,6099.7701
1,81.22,39.52,-45.12,-3411.8045,-4821.5412,9876.5485
2,98.63,52.13,-36.46,2086.2751,1224.5065,11482.8837
0,127.28,94.29,-55.84,-1019.9211,-3125.986,6897.1066
1,90.36,69.77,-25.37,-3026.271,-9028.8973,4811.7854
2,72.82,30.59,-89.98,3354.4691,-8601.2212,8562.3596
0,81.57,116.6,-49.25,-4858.6859,-5661.2505,11395.0728
1,136.24,105.26,-33.9,-226.3025,-1966.144,5383.0921
2,98.36,75.35,-23.45,-2640.791,380.6795,7515.4896
0,85.64,73.31,-98.86,-3750.9678,704.6072,13402.9015
1,77.09,95.34,-37.54,-1787.6178,-9065.7293,12373.8219
2,72.18,114.12,-44.25,-3376.9245,-8351.8179,5593.1735
0,134.65,114.7,-108.47,1063.1885,-257.0987,9220.2665
1,85.3,72.72,-65.48,674.7028,-11240.6032,10481.3959
2,84.55,53.56,-61.95,3482.9507,1484.098,4612.9499
0,96.58,43.74,-110.98,3688.3045,-8644.5246,7354.3982
1,90.38,37.33,-51.72,-4749.0442,-2109.3011,7972.9925
2,146.23,61.46,-87.66,-4854.4268,90.2326,8770.6756
0,115.2,70.22,-106.99,-2248.3785,-6799.7772,10751.6019
1,128.89,91.19,-68.77,-3946.691,-4100.0861,10906.1319
2,137.14,96.48,-107.66,1493.5421,-3497.0196,6351.3892
0,130,117.35,-97.55,-2981.3609,1042.9469,8071.5297
1,121.54,72.88,-66.6,3715.0035,-11694.6868,5580.0245
2,134.23,119.56,-69.63,3206.3511,-4522.254,14164.161
0,136.3,35.75,-105.44,3084.049,-8495.7284,11061.7137
1,117.92,43.16,-65.1,-857.4088,-6260.7589,11369.392
2,143.99,51.89,-32.87,2033.1824,-7949.114,5870.3951
0,126.81,52.81,-47.84,3514.0449,-5876.0445,10436.5963
1,103.67,58.01,-89.31,-3785.3154,-7324.5021,11825.3633
2,104,113.52,-32.19,-785.6429,-8302.7211,4818.7694
0,103.08,48.61,-103.9,939.891,-9029.2098,11890.39
1,116.41,34.39,-43.47,-4055.5601,-1839.5933,4049.5366
2,97.8,61.8,-29.06,560.1422,-6694.6581,10423.1271
0,72.99,71.15,-23.42,-2329.138,1860.4278,10676.2003
1,132.14,76.85,-39.36,-2456.0739,19.1776,13695.3756
2,81.84,63.46,-110.73,-298.3947,-5832.611,6959.4395
0,132.19,33.29,-116.86,-3974.9658,-2506.17,12953.539
1,71.47,102.22,-80.88,2818.3812,-3766.8056,7056.576
2,143.55,104.73,-31.44,-816.318,-10286.4485,14491.2339
0,70.35,82.4,-60.59,3607.9114,-3551.3988,13284.0191
1,93.81,114.35,-60.52,3345.4934,-5806.2451,8728.751
2,79.1,98.98,-20.61,-2467.5286,-5353.6396,14955.3947
0,126.14,53.17,-38.52,-3903.2463,-3377.9914,13692.9142
1,82.47,107.76,-76.38,-2665.8774,104.2656,5999.4443
2,78.89,109.98,-105.21,-3873.0196,-1994.4711,6773.0748
0,139.73,50.66,-95.96,1252.7375,-6550.5179,14590.1881
1,114.69,66.92,-68.37,312.8,-274.8722,14999.8987
2,123.12,90.73,-74.33,-647.8641,-4661.4617,12843.2412
0,145.73,111.5,-109.37,-2433.431,-6699.83,7998.6396
1,77.21,43.61,-85.3,-2443.7602,-4873.9398,10641.2529
2,80.18,43.59,-72.94,-415.8485,-95.0911,13005.2072
0,132,46.4,-63.29,2568.0935,-6723.0949,7310.5161
1,96.15,59.15,-39.76,3528.8055,-302.9534,13727.1659
2,136.56,102.32,-64.87,1583.6462,-3331.9267,8021.9991
0,137.49,72.29,-102.39,302.4448,-7162.513,5638.7054
1,146.06,102.6,-50.6,-1874.4699,-5927.4836,10949.088
2,118.9,104.46,-37.87,3153.3091,-10270.1354,7794.3848
0,134.89,57.58,-79.26,-1082.038,-9632.4872,10771.9918
1,86.36,116.05,-53.76,-2532.2925,-1560.9388,11626.3424
2,115.71,36.74,-84.86,2498.8863,-6597.8805,6450.5373
0,148.44,77.6,-72.35,-1517.269,-1822.024,14686.3787
